"country","lakeno","year","mesh","lakearea","waterdepth","tn","tp","elev","lat","long","source","sampling_sites","replicates_per_site","sampler_area","ClimateZ","climate","climate2","m","s_area","s_area_LCI","s_area_UCI","Sn_LCI","Sn","Sn_UCI","Spie_LCI","Spie","Spie_UCI","abundance","s"
"Finland","Sääksjärvi syv va 123",2009,500,33.18166,3.7,0.683333333,0.051333333,49,61.4097,22.38965,"heikki",1,5,284,"Dfc","cool","Continental",13.78392,2.77314616892849,2.51763863544159,3.02865370241538,6.72281923513006,7,7.27718076486994,1.32109247825774,1.41937914608957,1.5176658139214,574.33,7
"Finland","Tarsalanjärvi 040 syv",2008,500,0.61,5.9,1.8,0.0315,104.8,61.75051667,27.2544,"heikki",1,5,300,"Dfc","cool","Continental",37.44,1.66422708610187,1.48720634009078,1.84124783211296,3,3,3,1.03187414437558,1.04388801825812,1.05590189214066,1560,3
"Finland","Termitty",2004,500,1.7083,3.2,0.49,0.016,160.6,62.374,24.8652,"heikki",1,5,285,"Dfc","cool","Continental",53.3148,6.28647904980685,6.05205950593413,6.52089859367957,8.60916046425508,8.63709608681142,8.66503170936776,3.55276752511667,3.67010198750779,3.78743644989892,2221.45,10
"Finland","Tihmas 085",2007,500,0.741,1.3,0.685,0.023,94.7,61.83123333,27.52895,"heikki",1,6,300,"Dfc","cool","Continental",45.86688,1.74144569389298,1.60563816660802,1.87725322117794,3,3,3,1.03526372004721,1.04772904884308,1.06019437763894,1911.12,3
"Finland","Tihvetjärvi 7",2001,500,22.80628,5.8,0.4,0.012,76.6,61.12455,26.86845,"heikki",1,5,285,"Dfc","cool","Continental",10.176,3.61547863377868,3.45780128856721,3.77315597899015,5,5,5,2.7981986047828,3.05923647733198,3.32027434988115,424,5
"Finland","Tiilikka 65",2006,500,4.2,2.4,0.33,0.015,186.5,63.67315,28.26025,"heikki",1,6,284,"Dfc","cool","Continental",24.78888,3.26643443383912,3.08571633546785,3.44715253221038,6,6,6,1.3863745170261,1.46603348449369,1.54569245196129,1032.87,6
"Finland","Tuohtiainen 2",2004,500,4.68,3.1,0.45,0.013,74.9,61.01606667,27.34155,"heikki",1,5,298,"Dfc","cool","Continental",4.83264,3.45647862257265,3.34522296640342,3.56773427874188,7,7,7,4.97834659579101,5.54430463374959,6.11026267170816,201.36,7
"Finland","Tuohtiainen 326",2011,500,4.68,3.1,0.38,0.008,74.9,61.00913333,27.342,"heikki",1,5,298,"Dfc","cool","Continental",16.9128,5.32640361054378,4.94175025905705,5.71105696203052,14.5855418676631,15,15.4144581323369,2.60242096008442,2.96175609062217,3.32109122115991,704.7,15
"Finland","Vahanka",2009,500,4.46,1.6,0.676666667,0.045333333,165.3,62.8875,24.52216667,"heikki",1,5,289,"Dfc","cool","Continental",17.27352,2.65762236228832,2.44181680937036,2.87342791520628,6,6,6,1.34732725967731,1.42896959282432,1.51061192597133,719.73,6
"Finland","Valkea-Kotinen.kesk.2",2008,500,0.03591,2,0.472857143,0.019571429,155.9,61.24191667,25.06673333,"heikki",1,5,292,"Dfc","cool","Continental",18.57528,2.8040666826372,2.66156980502628,2.94656356024812,4,4,4,1.38376524463062,1.47416265871822,1.56456007280582,773.97,4
"Finland","Valvatus 112",2010,500,3.0294,2.5,0.722,0.0372,87.2,62.21843333,27.83268333,"heikki",1,6,295,"Dfc","cool","Continental",41.22024,3.86039148705293,3.65579334938944,4.06498962471642,6.72281923513006,7,7.27718076486994,1.57771589626461,1.66338977479369,1.74906365332277,1717.51,7
"Finland","Vangasjärvi 026 syv",2009,500,4.27,3.3,0.47,0.015,120.8,62.29236667,27.09615,"heikki",1,6,300,"Dfc","cool","Continental",23.59992,4.08512413346909,3.90296780149162,4.26728046544657,6,6,6,2.70130041898852,2.83457222816568,2.96784403734284,983.33,6
"Finland","Varpanen 186",2005,500,1.07,2.3,0.306666667,0.008,102.3,63.14123333,27.07316667,"heikki",1,6,284,"Dfc","cool","Continental",44.0844,4.99091090926603,4.82716128750641,5.15466053102565,7,7,7,3.5084483785295,3.63282493766137,3.75720149679323,1836.85,7
"Finland","Vehkajärvi 036 syv",2009,500,2.45,3.7,0.41,0.006,82.2,61.28071667,26.57395,"heikki",1,6,300,"Dfc","cool","Continental",17.06712,5.21940275096507,4.91359332632624,5.5252121756039,12.6893552364815,13,13.3106447635185,2.77547941014893,3.05909584929049,3.34271228843206,711.13,13
"Finland","Vuoskojärvi 1. profundaali",2008,500,0.19874,1.7,0.195,0.00275,143.9,69.74186667,26.95448333,"heikki",1,6,298,"Dfc","cool","Continental",6.35136,4.44401773962882,4.21787440427717,4.67016107498046,13.5310578272253,14,14.4689421727747,5.81563501615499,6.75830799901018,7.70098098186537,264.64,14
"Finland","Ylimmäinen 094",2004,500,0.18,0.6,0.64,0.019,90.1,61.04456667,26.2551,"heikki",1,5,298,"Dfc","cool","Continental",25.97328,1.64629390737145,1.47837209421584,1.81421572052706,3,3,3,1.04074933554516,1.0643774374559,1.08800553936665,1082.22,3
"Finland","Äimäjärvi. Kalliomaa  4",2010,500,8.57595,1.9,0.953333333,0.056,81.8,61.09461667,24.081,"heikki",1,5,292,"Dfc","cool","Continental",47.39736,4.25706428661926,4.10715853568945,4.40697003754908,6,6,6,3.42857246733855,3.51390268995873,3.59923291257891,1974.89,6
"Finland","Ätäskö 68",2003,500,13.8874,5,0.58,0.026,79.6,62.05786667,29.97816667,"heikki",1,5,290,"Dfc","cool","Continental",11.256,5.61548906265341,5.4366760206258,5.79430210468101,10,10,10,5.58459472553044,6.03039876840208,6.47620281127371,469,10
"USA","FL_1",1994,600,1.485,3.7,0.53,0.014,22,27.3114,-81.3446,"bob",12,1,240,"Cfa","warm","Temperate",22.540000001712,10.4865319961571,10.0292169684383,10.9438470238759,25.0908303653478,28,30.9091696346522,8.79036835249855,9.3644384699175,9.93850858733646,1450,24
"USA","FL_1",1998,600,1.485,3.7,0.51,0.02,22,27.3114,-81.3446,"bob",12,1,240,"Cfa","warm","Temperate",34.8,12.0880417275133,11.6889332517881,12.4871502032386,24,24,24,4.93046768714624,5.42535023423902,5.9202327813318,2346.5,31
"USA","FL_1",2004,600,1.485,3.7,0.51,0.02,22,27.3114,-81.3446,"bob",12,1,240,"Cfa","warm","Temperate",56.316,20.8434236847191,20.4446969049167,21.2421504645216,30.9999999998259,31.0000000000003,31.0000000001746,15.6282538114134,16.3201927679999,17.0121317245864,3044.25,50
"USA","FL_11",2003,600,14.181,2.9,0.5575,0.0255,22,27.3094,-81.404,"bob",12,1,240,"Cfa","warm","Temperate",73.062,27.7917885026272,27.2448721113367,28.3387048939177,49.8075537490621,49.9527630677639,50.0979723864656,18.9095269821693,19.9015366668502,20.8935463515312,939.166666738,28
"USA","FL_14",2002,600,12.987,5.9,0.4275,0.03,22,27.2353,-81.3631,"bob",12,1,240,"Cfa","warm","Temperate",113.14600000008,20.9720634450863,20.600934242374,21.3431926477985,33.7068170129071,33.9452015244829,34.1835860360587,7.89118393875071,8.3132555412598,8.73532714376889,4714.41666667,34
"USA","FL_15",2002,600,0.34,9.5,0.76,0.015,22,27.6227,-81.495,"bob",12,1,240,"Cfa","warm","Temperate",54.684,15.7831000907762,15.4051622436298,16.1610379379225,22.9998086007339,22.999808600763,22.9998086007922,6.4781851469985,7.00061490668686,7.52304466637522,2278.5,23
"USA","FL_16",2002,600,0.158,3.1,2,0.046,22,26.8646,-82.2122,"bob",12,1,240,"Cfa","warm","Temperate",9.888,1.27876705516542,1.14299417072066,1.41453993961017,3.40794779649682,4,4.59205220350318,1.02532396647048,1.06070596668341,1.09608796689634,412,4
"USA","FL_17",1994,600,0.348,5.7,0.23,0.005,22,27.9926,-81.6061,"bob",12,1,240,"Cfa","warm","Temperate",59.183999992512,11.5992726746595,11.0802038086459,12.1183415406732,31.4737642480875,32.5433274904987,33.6128907329099,2.39983271762999,2.54313589185157,2.68643906607315,2465.999999688,35
"USA","FL_17",2001,600,0.348,5.7,0.32,0.015,22,27.9926,-81.6061,"bob",12,1,240,"Cfa","warm","Temperate",45.768,17.6931538637848,17.3258417318365,18.0604659957331,27,27,27,13.9460873873123,14.5908142991716,15.2355412110309,1907,27
"USA","FL_18",2001,600,0.113,3,0.32,0.032,22,27.6337,-81.5089,"bob",12,1,240,"Cfa","warm","Temperate",11.28,6.30567343353547,6.10235442919715,6.50899243787379,15,15,15,5.53036014723041,6.38095441280934,7.23154867838826,470,15
"USA","FL_19",2001,600,0.259,5.6,0.57,0.026,22,27.3239,-81.3233,"bob",12,1,240,"Cfa","warm","Temperate",104.376,19.4310972763941,19.0269987949747,19.8351957578135,24.9999995393783,24.99999999929,25.0000004592017,5.30063377285941,5.54731393586708,5.79399409887476,4349,25
"USA","FL_2",1995,600,2.181,5.5,0.67,0.02,22,27.34,-81.4053,"bob",12,1,240,"Cfa","warm","Temperate",95.592,18.9153068327681,18.5950679225411,19.2355457429951,22.9999970304165,22.9999999987419,23.0000029670672,7.85876787693718,8.31088523224846,8.76300258755975,2524.5,16
"USA","FL_21",1994,600,2.792,6.3,0.35,0.014,22,27.5779,-81.4802,"bob",12,1,240,"Cfa","warm","Temperate",63.455999999184,20.9533645846685,20.4153923997247,21.4913367696123,36.319292111552,36.6211754285969,36.9230587456418,10.7271468874593,11.3753302636617,12.0235136398642,3983,23
"USA","FL_21",2001,600,3.246,6.9,0.47,0.018,22,27.5779,-81.4802,"bob",12,1,240,"Cfa","warm","Temperate",60.588,12.1188990174985,11.8101660218206,12.4276320131764,15.9852248282654,15.9853300318326,15.9854352353997,8.40521743998831,8.72714766353092,9.04907788707353,2643.999999966,37
"USA","FL_22",2000,600,13.808,3.4,0.423333333,0.018333333,22,27.49,-81.46,"bob",12,1,240,"Cfa","warm","Temperate",55.504000000656,17.0875433774854,16.5941972361199,17.580889518851,33.179934661261,33.765296857598,34.3506590539349,7.03911668935382,7.59282541825379,8.14653414715376,2312.666666694,37
"USA","FL_23",2000,600,0.554,7.3,0.66,0.021,22,27.6472,-80.5066,"bob",12,1,240,"Cfa","warm","Temperate",291.672,16.3373556448657,16.2262644837958,16.4484468059357,16.9995928793692,16.9999712102583,17.0003495411473,5.81689942433676,5.92652487461314,6.03615032488951,12153,17
"USA","FL_26",1999,600,0.389,5,0.73,0.024,22,27.64,-81.5315,"bob",12,1,240,"Cfa","warm","Temperate",112.212,24.3729489168194,24.0691052124435,24.6767926211953,27.9999998469339,27.9999999997749,28.000000152616,10.7293480790442,11.3585863652227,11.9878246514013,4675.5,28
"USA","FL_27",1999,600,0.263,3.3,0.91,0.039,22,27.3371,-81.4269,"bob",12,1,240,"Cfa","warm","Temperate",30.55999999992,8.50314431990565,8.14315626683718,8.86313237297413,13,13,13,5.10765353835497,5.36606729945972,5.62448106056447,1273.33333333,13
"USA","FL_28",1999,600,0.34,2.9,1.2,0.022,22,27.5618,-81.4759,"bob",12,1,240,"Cfa","warm","Temperate",128.364,7.64942599171323,7.53522669372326,7.7636252897032,7.99999991361864,7.99999999990802,8.0000000861974,3.68004187336629,3.80422023979922,3.92839860623216,5348.5,8
"USA","FL_29",1999,600,1.894,4.9,0.59,0.027,22,27.526,-81.4836,"bob",12,1,240,"Cfa","warm","Temperate",29.688,10.2020872006259,9.80710233935731,10.5970720618946,17,17,17,6.03926245243599,6.40869500662868,6.77812756082137,1237,17
"USA","FL_3",1995,600,2.092,7.4,0.58,0.008,22,27.2529,-81.3335,"bob",12,1,240,"Cfa","warm","Temperate",30.904000000008,15.290325056423,14.9762727806037,15.6043773322423,25,25,25,14.1384109823327,15.2924272300768,16.446443477821,2215,5
"USA","FL_30",1999,600,0.445,0.9,1.1,0.099,22,29.0126,-81.9362,"bob",12,1,240,"Cfa","warm","Temperate",61.944,9.4936395087567,9.21022414766325,9.77705486985015,11.9999999806352,12.0000000000013,12.0000000193673,4.7128773266419,4.88792872490872,5.06298012317554,1287.666666667,25
"USA","FL_31",1998,600,0.089,7.9,0.79,0.015,22,28.8925,-82.5986,"bob",12,1,240,"Cfa","warm","Temperate",53.16,3.67932600937196,3.47213153557251,3.88652048317142,5.00000000000003,5.00000000000027,5.00000000000051,1.21437787988512,1.24733870915736,1.2802995384296,2581,12
"USA","FL_32",1998,600,1.53,8.5,1.2,0.015,22,27.5163,-81.4432,"bob",12,1,240,"Cfa","warm","Temperate",131.256,12.8908209216664,12.4978826752522,13.2837591680807,16.9999987396035,16.9999999976402,17.000001255677,2.16588480426129,2.23793953947379,2.30999427468628,5469,17
"USA","FL_33",1998,600,0.049,1.2,0.73,0.029,22,28.9259,-81.9218,"bob",12,1,240,"Cfa","warm","Temperate",12,3.01522259017867,2.82971079689612,3.20073438346122,5.52980868256965,6,6.47019131743035,2.12498733954053,2.33349147141602,2.5419956032915,500,6
"USA","FL_34",1997,600,0.15,6.1,0.76,0.015,22,28.5109,-81.6435,"bob",12,1,240,"Cfa","warm","Temperate",42.504,9.45885708036868,9.25377183827282,9.66394232246454,11,11,11,6.47121467917769,6.7755160374219,7.07981739566612,1771,11
"USA","FL_38",1997,600,5.002,2.2,1.2,0.081333333,22,27.4021,-81.4524,"bob",12,1,240,"Cfa","warm","Temperate",60.41199999852,11.9560551797919,11.4942656661068,12.4178446934771,20.8427251594262,21.1873096063111,21.531894053196,4.79127055785943,5.08018847905237,5.36910640024532,2517.166666605,22
"USA","FL_39",1995,600,0.886,7.3,0.76,0.015,22,27.3443,-81.3642,"bob",12,1,240,"Cfa","warm","Temperate",255.672,24.4455308767558,24.0576724532275,24.8333893002842,29.9940152384132,29.9982032622759,30.0023912861385,4.22112857732002,4.32143850015807,4.42174842299612,10653,30
"USA","FL_4",2004,600,0.101,4.6,0.75,0.022,22,28.5847,-81.7478,"bob",12,1,240,"Cfa","warm","Temperate",16.608,8.3887701353192,8.05163778437968,8.72590248625871,21.6891189355261,22,22.3108810644739,6.39207781258129,7.24808295396775,8.10408809535421,6247,18
"USA","FL_41",1996,600,0.66,8.8,0.58,0.015,22,27.5735,-81.5039,"bob",12,1,240,"Cfa","warm","Temperate",149.928,15.3343745967749,15.0986161373488,15.570133056201,17.9999999796009,17.9999999997953,18.0000000199898,1.72092890934719,1.76677757450631,1.81262623966544,692,22
"USA","FL_42",1996,600,0.032,3.7,0.4,0.015,22,29.8272,-82.8931,"bob",12,1,240,"Cfa","warm","Temperate",35.286,10.940385878785,10.6151647057,11.26560705187,18,18,18,5.18470562318009,5.57749486841361,5.97028411364713,1470.25,18
"USA","FL_43",1996,600,0.089,2.4,0.22,0.015,22,27.6028,-81.2583,"bob",12,1,240,"Cfa","warm","Temperate",111.72,7.56370188329996,7.45972373533262,7.66768003126729,7.99999999318619,7.99999999997195,8.00000000675771,2.6234174711371,2.69986785080412,2.77631823047115,4655,8
"USA","FL_44",1995,600,1.052,3.4,2,0.054,22,27.5424,-81.4428,"bob",12,1,240,"Cfa","warm","Temperate",206.112,8.44737509552851,8.32560180046586,8.56914839059116,8.99999659577022,8.99999992037379,9.00000324497735,2.5292109288739,2.58291148511247,2.63661204135103,8588,9
"USA","FL_47",1995,600,6.046,2.4,1.2,0.36,22,26.4229,-81.4951,"bob",12,1,240,"Cfa","warm","Temperate",82.416,7.08487858163707,6.78773025135881,7.38202691191533,9.99999997127712,9.99999999999738,10.0000000287176,1.44968296292653,1.4922139644195,1.53474496591247,3434,10
"USA","FL_48",1994,600,0.826,7,0.42,0.1,22,27.4322,-81.4512,"bob",12,1,240,"Cfa","warm","Temperate",44.739999990984,7.45450824020033,7.08692331449787,7.82209316590278,17.6313769233967,19,20.3686230766033,2.04734619548932,2.1643770986454,2.28140800180149,1864.166666291,19
"USA","FL_49",1994,600,0.506,6.7,1.5,0.053,22,27.4677,-81.4636,"bob",12,1,240,"Cfa","warm","Temperate",88.152000006336,6.32232915996442,5.97189311305039,6.67276520687844,10.8202756484738,10.9479782876224,11.0756809267709,2.72811850237474,2.80128529749289,2.87445209261103,3673.000000264,11
"USA","FL_5",2004,600,0.482,6.7,2.4,0.19,22,27.4532,-81.4621,"bob",12,1,240,"Cfa","warm","Temperate",318.672,20.2187735779568,20.0949885489745,20.342558606939,20.9999994185533,20.9999998735198,21.0000003284863,4.64649578394375,4.7666602571835,4.88682473042326,568.666666666,7
"USA","FL_50",1996,600,1.356,4.7,0.51,0.016,22,27.4322,-81.4045,"bob",12,1,240,"Cfa","warm","Temperate",29.484,12.0248083757468,11.559200475159,12.4904162763346,24,24,24,6.22612784059511,7.05254702230001,7.87896620400492,13278,21
"USA","FL_51",1994,600,0.494,1.9,0.9,0.19,22,27.4217,-81.4733,"bob",12,1,240,"Cfa","warm","Temperate",13.647999999984,3.24781171935635,3.05792004887189,3.43770338984081,6.04099308845989,7,7.95900691154011,1.68930210704646,1.84367350298398,1.99804489892151,1228.5,24
"USA","FL_6",1994,600,2.752,3.1,0.46,0.021,22,27.2899,-81.3426,"bob",12,1,240,"Cfa","warm","Temperate",27.2543999982,10.2468582251687,9.90590934856602,10.5878071017713,18.4510137317222,20,21.5489862682778,8.14130012696188,8.69165690629004,9.24201368561819,1135.599999925,20
"USA","FL_6",1998,600,2.752,3.1,0.52,0.026,22,27.2899,-81.3426,"bob",12,1,240,"Cfa","warm","Temperate",14.604,8.55989903827263,8.2800817179432,8.83971635860207,23.3833860851312,24,24.6166139148688,7.60588528997419,8.70382201417857,9.80175873838294,608.5,24
"USA","FL_6",2004,600,2.752,3.1,0.58,0.02,22,27.2899,-81.3426,"bob",12,1,240,"Cfa","warm","Temperate",50.4,16.3395266062238,15.8378136582311,16.8412395542166,26.9999999999955,27.0000000000011,27.0000000000067,7.57459160410623,7.9704767422429,8.36636188037957,2100,27
"USA","FL_7",1998,600,0.178,2.3,3.3,0.037,22,27.355,-81.4058,"bob",12,1,240,"Cfa","warm","Temperate",70.872,1,1,1,1,1,1,1,1,1,2953,1
"USA","FL_7",2004,600,0.178,2.3,2.6,0.031,22,27.355,-81.4058,"bob",12,1,240,"Cfa","warm","Temperate",245.952,13.6714360943034,13.604417680851,13.7384545077557,13.9999999952535,13.9999999998911,14.0000000045287,5.00708956964184,5.14909228295002,5.29109499625821,10248,14
"USA","FL_8",2004,600,0.267,4.6,0.86,0.029,22,27.539,-81.4094,"bob",12,1,240,"Cfa","warm","Temperate",139.104,17.3486925881915,17.1591633416568,17.5382218347261,18.9999999780717,18.9999999997824,19.0000000214931,5.40195850370141,5.62873552763673,5.85551255157205,5796,19
"USA","FL_9",2004,600,0.295,9.5,0.54,0.02,22,27.7616,-81.6674,"bob",12,1,240,"Cfa","warm","Temperate",179.184,23.2558763737056,22.9675936378661,23.544159109545,26.9999996305388,26.9999999855968,27.0000003406548,8.11510669617116,8.31095889887536,8.50681110157956,7466,27
"USA","FL_9",1999,600,0.295,9.5,0.44,0.015,22,27.6874,-81.5814,"bob",12,1,240,"Cfa","warm","Temperate",30.24,11.7870293771045,11.4474765465991,12.1265822076099,23,23,23,4.84487446412792,5.39035423846751,5.9358340128071,1260,23
"USA","FL_9",1994,600,0.295,9.5,0.41,0.006,22,27.6132,-81.4954,"bob",12,1,240,"Cfa","warm","Temperate",19.649333333376,7.52505241649977,7.14717523404764,7.90292959895189,24.3740777118408,28,31.6259222881592,3.21522678653546,3.56254808277859,3.90986937902171,818.722222224,28
"Turkey","Gala",2005,300,5.6,1.3,2,0.03,16,40.7673,26.1865,"Belgin",4,2,225,"Csa","warm","Temperate",53.472,17.9929879599319,17.6083483446293,18.3776275752345,28.5330614643583,28.9989377231125,29.4648139818666,9.84783759133863,10.6478875790451,11.4479375667516,2228,29
"Greece","Paralimni",2014,500,10.5,4.9,0.4,0.01,72,38.459183,23.347861,"Chrysoula",12,3,225,"Csa","warm","Temperate",12,6.35366135722254,5.96491564542168,6.74240706902341,23.3890302848421,31.5686323426752,39.7482344005084,5.11344831140744,5.81539669979151,6.51734508817557,4117,13
"Greece","Lysimachia",2014,500,13,3.5,0.69,0.13,53,38.560581,21.372942,"Chrysoula",12,3,225,"Csa","warm","Temperate",16.44,4.87279026133081,4.60157764881792,5.14400287384371,11.0735674865403,16.4655981665812,21.857628846622,3.31598353732764,3.57220260965358,3.82842168197952,2501,13
"Greece","Ozeros",2014,500,10.4,3.8,0.5,0.03,20,38.654669,21.225667,"Chrysoula",12,3,225,"Csa","warm","Temperate",3.24,2.78579462677499,2.71403854235832,2.85755071119166,13.115640373178,30.8315201793921,48.5473999856063,6.15243177714282,7.53797426421412,8.92351675128542,3708,20
"Greece","Pamvotida",2014,500,22.8,5.5,0.56,0.16,964,39.657306,20.889736,"Chrysoula",18,3,225,"Csa","warm","Temperate",60.024,7.47564775682715,7.21342773437492,7.73786777927938,12.1062068689202,12.9503286713874,13.7944504738546,2.69948298762739,2.83595215481546,2.97242132200354,2565,30
"Greece","Kastorias",2014,500,31,3.7,0.42,0.03,776,40.516081,21.299911,"Chrysoula",18,3,225,"Csa","warm","Temperate",195.24,4.87899968460652,4.61884672661586,5.13915264259717,9.7485675242287,11.0203679945088,12.2921684647888,2.40710177041781,2.45171947559308,2.49633718076836,308,13
"Greece","Cheimaditis",2014,500,9.58,1.2,0.89,0.08,590,40.596578,21.557128,"Chrysoula",6,3,225,"Csa","warm","Temperate",21.96,3.20908911800177,3.08156810981118,3.33661012619236,4.7731416600939,6,7.2268583399061,3.01893561983976,3.05995834540185,3.10098107096394,500,28
"Greece","Zazari",2014,500,1.7,2.7,0.54,0.67,598,40.623414,21.547683,"Chrysoula",12,3,225,"Csa","warm","Temperate",88.992,7.64817384284388,7.39172885252359,7.90461883316417,13.6728511814939,16.2969618578374,18.9210725341809,3.05264089005038,3.13560651709546,3.21857214414054,2737,26
"Greece","Petron",2014,500,12.36,2.6,0.57,0.08,569,40.724606,21.697564,"Chrysoula",6,3,225,"Csa","warm","Temperate",98.808,5.11127118027479,4.83095605812239,5.3915863024272,9.96320466996347,11.5410534447513,13.1189022195391,1.55610657394954,1.60370246526158,1.65129835657362,2596,39
"Greece","Mikri Prespa",2014,500,46.6,3.9,0.41,0.03,847,40.764947,21.094992,"Chrysoula",18,3,225,"Csa","warm","Temperate",77.28,6.38083037319619,6.10766636389819,6.6539943824942,10.9484473582882,13.3368895244684,15.7253316906487,2.83942734736104,2.92952374389602,3.01962014043099,915,6
"Greece","Ismaris",2014,500,1.87,1,0.4,0.17,1,40.983383,25.317914,"Chrysoula",6,3,225,"Csa","warm","Temperate",110.904,5.89675792185356,5.5786586738223,6.21485716988481,11.2922927385849,12.2501994048327,13.2081060710805,2.26955792200586,2.34000948737136,2.41046105273687,135,16
"Greece","Doirani",2014,500,32.4,4.5,0.41,0.03,140,41.21255,22.755386,"Chrysoula",12,3,225,"Csa","warm","Temperate",65.688,9.45439187698857,9.09242513997493,9.81635861400221,21.1810259523469,23.8868459697629,26.5926659871789,3.13598451652889,3.28405229664215,3.43212007675541,685,15
"China","HB_1",2008,250,1.7,1.5,1.34,0.06,24,30.448,114.899,"caiyongjiu",2,2,625,"Cfa","warm","Temperate",6.384,1.55200392654519,1.37179601710522,1.73221183598515,3,3,3,1.12033121336788,1.22212108867289,1.32391096397789,160,8
"China","HB_2",2008,250,48,3.4,2.2,0.143,15,30.2327,114.7267,"caiyongjiu",2,2,625,"Cfa","warm","Temperate",9.144,5.64000553808128,5.45625195483685,5.82375912132572,11,11,11,6.73347201350785,7.46491674746183,8.19636148141582,290.68,11
"China","HB_3",2008,250,11.8,2.1,1.5,0.09,12,30.254,115.16,"caiyongjiu",2,2,625,"Cfa","warm","Temperate",3.84,2.52321314837099,2.33633692775662,2.71008936898536,8,8,8,2.41508146523329,3.01975948280446,3.62443750037564,90.66,9
"China","HB_4",2008,250,13.9,1.3,1,0.06,30,29.801,112.098,"caiyongjiu",2,2,625,"Cfa","warm","Temperate",20.544,5.72942921567285,5.47328693218497,5.98557149916073,9,9,9,3.80455407086346,4.08423201170023,4.363909952537,568,7
"China","HB_5",2008,250,68.7,2.3,1.27,0.05,13,30.094,115.096,"caiyongjiu",4,2,625,"Cfa","warm","Temperate",29.8236,4.13364111094415,3.90969364534894,4.35758857653935,8.68741613924627,9,9.31258386075373,2.13099649057479,2.23074296454047,2.33048943850614,464,10
"China","HB_6",2008,250,24.3,1.6,1.06,0.05,22,30.815,113.683,"caiyongjiu",3,2,625,"Cfa","warm","Temperate",3.58392,2.76148849681807,2.65989612953917,2.86308086409697,7,7,7,4.52013288152656,5.02187547447322,5.52361806741987,32,2
"China","HB_7",2008,250,114.7,2.9,0.99,0.09,17,30.016,114.197,"caiyongjiu",5,2,625,"Cfa","warm","Temperate",3.51048,2.3047728634651,2.0597352991064,2.5498104278238,9.76651458552478,10,10.2334854144752,1.96445677893549,2.70901508092736,3.45357338291923,281.6,10
"China","HB_8",2008,250,12.9,3.7,0.34,0.03,14,30.053,115.257,"caiyongjiu",2,2,625,"Cfa","warm","Temperate",11.136,4.94326585443967,4.66261140456961,5.22392030430973,12,12,12,4.31942273527624,4.68773347894273,5.05604422260922,69.33,7
"China","HB_9",2008,250,34.4,1.6,1.02,0.04,26,30.516,114,"caiyongjiu",3,2,625,"Cfa","warm","Temperate",6.91176,4.12022164928379,3.8983200008314,4.34212329773618,9,9,9,3.71068971083223,4.53320234211592,5.35571497339961,504,6
"China","HB_10",2008,250,12.7,3.4,0.69,0.04,26,30.524,113.949,"caiyongjiu",2,2,625,"Cfa","warm","Temperate",6.72,4.01292256030981,3.8316488242721,4.19419629634751,8,8,8,3.90673591005927,4.53593632130687,5.16513673255447,266,3
"China","HB_11",2008,250,350,2.3,1.28,0.07,19,29.84,113.3797,"caiyongjiu",8,2,625,"Cfa","warm","Temperate",1.74576,1.65682030349921,1.62266383679669,1.69097677020174,8.50462090095068,11,13.4953790990493,5.20610826924823,7.10084336888166,8.99557846851508,381,11
"China","HB_12",2008,250,20,2.5,0.88,0.107,14,30.3052,115.0557,"caiyongjiu",2,2,625,"Cfa","warm","Temperate",3.648,2.48334684947401,2.33820355289147,2.62849014605655,5,5,5,2.74863186233074,3.35945330722897,3.97027475212721,856,9
"China","HB_13",2008,250,256,2,0.84,0.06,16,30.2483,114.5439,"caiyongjiu",2,2,625,"Cfa","warm","Temperate",1.7664,1.66174723896499,1.63322122389829,1.6902732540317,7.61202774831674,8,8.38797225168326,5.12760842222258,6.51992603097453,7.91224363972648,1242.65,9
"China","HB_14",2008,250,316.2,3.8,0.72,0.04,9,30,114.4,"caiyongjiu",8,2,625,"Cfa","warm","Temperate",6.97632,2.80282777113015,2.51210796339703,3.09354757886327,9.2986755099349,11,12.7013244900651,1.68227313837778,1.91947801058291,2.15668288278805,149.33,7
"China","HB_15",2008,250,40,2.7,0.567,0.051,19,30.2235,114.1974,"caiyongjiu",3,2,625,"Cfa","warm","Temperate",3.71208,2.55346359538584,2.41772607844067,2.68920111233101,6,6,6,3.09076101376204,3.57277194449002,4.054782875218,146.27,10
"China","HB_16",2008,250,15.9,2.3,0.66,0.03,31,29.81,119.97,"caiyongjiu",2,2,625,"Cfa","warm","Temperate",12.288,3.14391975171816,2.91627695664391,3.37156254679242,6,6,6,1.6020644841386,1.72426955799565,1.84647463185269,464,12
"China","HB_17",2008,250,18.6,2.3,0.95,0.05,30,29.624,112.521,"caiyongjiu",2,2,625,"Cfa","warm","Temperate",2.112,1.83669840344099,1.77239865991362,1.90099814696835,6,6,6,3.36903685320749,4.32311806584511,5.27719927848272,287.99,9
"China","HB_18",2008,250,47.6,2,0.54,0.04,18,30.3426,114.3469,"caiyongjiu",4,2,625,"Cfa","warm","Temperate",4.416,3.24484820501647,3.14567093413457,3.34402547589836,6.72281923513006,7,7.27718076486994,5.04605986523839,5.51837886312742,5.99069786101646,280,8
